id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
2581,Marco Rubio,1,yes,1,Negative,1,Abortion,1,,ruth_walshe,,16,,,"RT @chrisgeidner: Rubio says all life should be protected. Rejects that he supports ""life of the mother"" exceptions. #GOPDebate",,8/7/15 9:29,6.29691E+17,Probably asleep. ,London
2603,Scott Walker,1,yes,1,Negative,1,Abortion,0.663,,RefuseOfCuyahog,,27,,,"RT @StevenSinger3: #BATSask if Scott Walker's ""Pro-life"" stance covers school kids, too? http://t.co/39ZRoENv9K #GOPDebate",,8/7/15 9:28,6.29691E+17,"Cleveland, OH",
2625,Mike Huckabee,1,yes,1,Negative,1,Abortion,1,,PoliTweetCal,,0,,,Disgrace @GovMikeHuckabee cites #science in anti-abortion rant but dismisses it on #globalwarming #GOPcircus #GOPDebate,,8/7/15 9:28,6.29691E+17,,Atlantic Time (Canada)
2640,Marco Rubio,0.4594,yes,0.6778,Positive,0.3667,Abortion,0.4594,,CindyDPishere,,0,,,"From watching #GOPDebate last nite, now know Rubio, Walker &amp; Santorum share belief they'd rather see wives die thn ""let"" thm get abortions.",,8/7/15 9:28,6.29691E+17,,
2677,Scott Walker,0.6647,yes,1,Negative,1,Abortion,1,,ChrisJZullo,,19,,,Scott Walker chooses killing mother rather than aborting unborn embryo. This is reason other countries give us that funny look #GOPDebate,,8/7/15 9:28,6.2969E+17,The United States of America,Eastern Time (US & Canada)
2689,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,asheeka1,,16,,,RT @JohnJohnsonson: Ten rich white guys promise to stop poor young black women getting an abortion. #GOPDebate,,8/7/15 9:27,6.2969E+17,& a couple of Fa-la-la's ,Melbourne
2875,Mike Huckabee,0.4829,yes,0.6949,Negative,0.6949,Abortion,0.4829,,VirginiaBemis,,1,,,RT @peoplefor: Here's what Mike Huckabee's anti-choice remarks from last night really mean: http://t.co/xcVekaU2bl #GOPdebate,,8/7/15 9:25,6.2969E+17,"Ashland, Ohio, USA",Atlantic Time (Canada)
2940,No candidate mentioned,1,yes,1,Neutral,0.6703,Abortion,0.6703,,Yoshgunn,,0,,,Relevant after last night's #GOPDebate  http://t.co/dSUVHB0lgd,,8/7/15 9:25,6.2969E+17,"Hoboken, NJ",
2942,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.683,,BrandonB209,,91,,,"RT @BRios82: ""Conservatives want live babies so they can raise them to be dead soldiers."" -George Carlin #GOPDebate",,8/7/15 9:25,6.2969E+17,A Pale Blue Dot,Pacific Time (US & Canada)
2950,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,RenaJargon,,0,,,@Davids_Brain All that talk abt pro-life &amp; not 1 suggestion on what to do w/ forced birth babies. The poor get poorer. #prochoice #GOPDebate,,8/7/15 9:24,6.2969E+17,"Irving, TX",Central Time (US & Canada)
3040,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,zhanexm,,146,,,"RT @cmclymer: Yes, folks. You heard him right: if a woman is raped, she has to keep the baby. 
#GOPDebate",,8/7/15 9:23,6.29689E+17,-austin t e x a s-,Mountain Time (US & Canada)
3044,No candidate mentioned,0.4522,yes,0.6724,Negative,0.6724,Abortion,0.4522,,greerisokay,,400,,,"RT @amaraconda: republicans always do that ""what if"" shit when it comes to abortion what if the people killed by police wouldve cured canceâ€_",,8/7/15 9:23,6.29689E+17,,Central Time (US & Canada)
3056,No candidate mentioned,1,yes,1,Neutral,0.6322,Abortion,1,,DubbleDhee,,0,,,"@clarawrrr Pro-life Till the baby needs food, clothes, shelter, schooling, medical attention. You know, the basics. #GOPDebate",,8/7/15 9:23,6.29689E+17,,Atlantic Time (Canada)
3134,No candidate mentioned,0.3971,yes,0.6301,Negative,0.6301,Abortion,0.3971,,Gwydion620,,94,,,"RT @Akhenaten15: The @GOP is against abortion but had no problem killing more than 575,000 Iraqi kids in 2000 &amp; another 56,000 Iraqi kids iâ€_",,8/7/15 9:22,6.29689E+17,"Auburn, AL",
3160,Donald Trump,1,yes,1,Neutral,0.6889,Abortion,1,,avryluy,,417,,,"RT @pattonoswalt: ""Yeah, I was pro-abortion. But that was the scene at Limelight in the 80s. It was a different time."" -- Donald Trump #GOPâ€_",,8/7/15 9:22,6.29689E+17,"Chicago, IL",
3184,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.3726,,cassidylucass,,6,,,RT @madyclahane: srry rather not have decisions over my body being made by men that can't count to two #GOPDebate  https://t.co/1Ps81yQaOl,,8/7/15 9:21,6.29689E+17,"Rosendale, NY",
3205,No candidate mentioned,1,yes,1,Neutral,0.6923,Abortion,0.6484,,eenerlegna,,3,,,RT @kristenjobarton: me @ #GOPDebate talking about Planned Parenthood http://t.co/OYIZmqZoWj,,8/7/15 9:21,6.29689E+17,WA | TX,
3238,Mike Huckabee,1,yes,1,Negative,0.6841,Abortion,0.6911,,bizzg4,,3,,,"RT @Social_Mime: Huckabee says a fetus has constitutional rights and yet doesn't have a social security number, much like illegals.
#GOPDebâ€_",,8/7/15 9:21,6.29689E+17,"Pennsylvania, USA",
3239,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.6861,,greerisokay,,630,,,"RT @apunkfemme: how are yall ""pro life"" but you're pro war, pro guns, pro ""i pretend to care about a fetus but not actual living children"" â€_",,8/7/15 9:21,6.29689E+17,,Central Time (US & Canada)
3260,Marco Rubio,1,yes,1,Neutral,0.686,Abortion,1,,AdvocatesOfLife,,87,,,"RT @LilaGraceRose: .@marcorubio saying #Constitution already ensures protection for ALL Americans, incl #preborn #GOPdebate",,8/7/15 9:21,6.29689E+17,"Manila, Philippines",Hong Kong
3274,Scott Walker,1,yes,1,Negative,0.6662,Abortion,0.6892,,SpicyMustang,,607,,,RT @fakedansavage: American Women: Given a choice between you and the fetus... Scott Walker picks the fetus. Prolife... just not pro-your-lâ€_,,8/7/15 9:20,6.29689E+17,"Montana, USA",Pacific Time (US & Canada)
3302,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.6796,,GrnEyedMandy,,6,,,It is pretty terrifying that conservative women seem to be just fine with government controlling women's bodies.  #GOPDebate,,8/7/15 9:20,6.29689E+17,"Florida, Gun Nut Capital, USA ",Atlantic Time (Canada)
3344,No candidate mentioned,0.4247,yes,0.6517,Neutral,0.3596,Abortion,0.2343,,Praedor,,50,,,"RT @TheBaxterBean: No #PlannedParenthood hasn't profited from selling baby parts, that was Mitt Romney #GOPDebate http://t.co/B8uo2Moeod htâ€_",,8/7/15 9:19,6.29688E+17,USA,Mountain Time (US & Canada)
3471,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,PFunkZillaZilla,,0,,,Candidates who argue folks opposed to abortion shouldn't have to tax fund PP are gonna be mad when I tax veto this Mexico wall #GOPDebate,,8/7/15 9:18,6.29688E+17,,Eastern Time (US & Canada)
3502,No candidate mentioned,1,yes,1,Positive,1,Abortion,0.701,,sweetsabina,,53,,,RT @benshapiro: Jindal giving excellent Planned Parenthood answer here. #GOPDebate,,8/7/15 9:18,6.29688E+17,,Hawaii
3505,No candidate mentioned,0.3923,yes,0.6264,Negative,0.6264,Abortion,0.3923,,solitaryspook,,343,,,"RT @JessicaValenti: If these dudes are so anti-abortion, I'd like to hear their plan for expanding birth control and Plan B. WAITING. #GOPDâ€_",,8/7/15 9:17,6.29688E+17,"Knoxville, TN",Eastern Time (US & Canada)
3532,Donald Trump,0.664,yes,1,Negative,1,Abortion,0.3456,,CalebAlecz,,165,,,RT @captdope: Lessons learnt. Women must have babies. Education dumb. War good. Obama Stupid. Fuck immigrants. Trump Smartz. No healthcare â€_,,8/7/15 9:17,6.29688E+17,Mount Paozu,Eastern Time (US & Canada)
3574,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,MandaLynn314,,133,,,"RT @Smethanie: If women abort their rape babies, the fetuses will come back as zombies that dig holes under the fence and let the Mexicans â€_",,8/7/15 9:17,6.29688E+17,St. Louis,
3630,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,smajoros,,191,,,RT @jenniferweiner: Candidates trying to out-anti-abortion each other. Contest ends when winner dismembers a woman of childbearing age on sâ€_,,8/7/15 9:16,6.29688E+17,"farmington, michigan",Eastern Time (US & Canada)
3726,Jeb Bush,1,yes,1,Negative,1,Abortion,0.6737,,solitaryspook,,384,,,"RT @NerdyWonka: Jeb: ""I defunded Planned Parenthood""
He is proud that he denied thousands of women access to life saving healthcare. 
#GOâ€_",,8/7/15 9:15,6.29687E+17,"Knoxville, TN",Eastern Time (US & Canada)
3800,No candidate mentioned,1,yes,1,Negative,0.6364,Abortion,1,,BailofRights,,3,,,"I'm officially calling pro-choicers ""science deniers."" #prolife #GOPDebate",,8/7/15 9:14,6.29687E+17,"Des Moines, IA",Central Time (US & Canada)
3899,No candidate mentioned,0.4503,yes,0.6711,Negative,0.6711,Abortion,0.4503,,originalspence,,0,,,"@GuardianUS yes, thank you! #GOPDebate",,8/7/15 9:13,6.29687E+17,,
3935,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,bertha1957,,11,,,RT @NancyLeeGrahn: This is no joke.  http://t.co/bqAaTGjnfe #GOPDebate,,8/7/15 9:13,6.29687E+17,"Santa Fe, New Mexico",Mountain Time (US & Canada)
3979,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.6778,,emmaladyrose,,7,,,Here's why it was so frustrating to watch the #GOPDebate as a woman http://t.co/xXcH8PXagF,,8/7/15 9:12,6.29687E+17,"New York, NY",Eastern Time (US & Canada)
4001,No candidate mentioned,0.4255,yes,0.6523,Negative,0.6523,Abortion,0.4255,,Vigodian,,81,,,RT @MikeDrucker: These candidates are against abortion because none of their presidencies are coming to term. #GOPDebate,,8/7/15 9:12,6.29686E+17,,
4021,Marco Rubio,0.4782,yes,0.6915,Neutral,0.3511,Abortion,0.4782,,Kimberlyuf,,132,,,RT @ShannonBream: Generations will look back and think we're barbarians for murdering millions of unborn babies - says @MarcoRubio #GOPdebaâ€_,,8/7/15 9:12,6.29686E+17,,
4036,Scott Walker,1,yes,1,Negative,1,Abortion,1,,DMarseKapr,,1,,,"RT @rajaChristina: Lst nt, #ScottWalker said he'd deny a rape victim n abortion.I guess you can love a fetus and still have no heart. #GOPDâ€_",,8/7/15 9:11,6.29686E+17,"Baltimore, MD",Eastern Time (US & Canada)
4069,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,mattdpalm,,1,,,RT @Steve6S: So from what I heard on the #gopdebate last night. A women should be charged for murder if she naturally has a miscarriage.,,8/7/15 9:11,6.29686E+17,"Davis, CA",
4148,No candidate mentioned,0.4311,yes,0.6566,Negative,0.6566,Abortion,0.4311,,DWHignite,,0,,,I suppose you could sell baby parts like #PlannedParenthood and yell about #equality #GOPDebate #tcot #statist ..SMH https://t.co/f7it1d65na,,8/7/15 9:10,6.29686E+17,,
4156,Scott Walker,1,yes,1,Negative,1,Abortion,0.3645,,solitaryspook,,22,,,RT @savvyliterate: Donâ€™t anyone dare vote for Scott Walker. He would rather let a mother die than concede that heâ€™s wrong about how pregnanâ€_,,8/7/15 9:10,6.29686E+17,"Knoxville, TN",Eastern Time (US & Canada)
4172,No candidate mentioned,0.5045,yes,0.7103,Neutral,0.3551,Abortion,0.5045,,Alexrealtorpbc,,0,,,#GOPDebate so #PlannedParenthood is the right's new Big bird.....,,8/7/15 9:10,6.29686E+17,Boca Raton Fl,
4180,Marco Rubio,1,yes,1,Positive,1,Abortion,0.6256,,vondrachek,,0,,,"Rubio Life begins at conception Well said!
@marcorubio schools @ChrisCuomo http://t.co/InV8kphTr9
Not above Mr. Rubios pay grade
#GOPDebate",,8/7/15 9:10,6.29686E+17,,
4237,Donald Trump,0.6824,yes,1,Negative,0.6706,Abortion,0.6824,,two_80,,1,,,"RT @MikeJMele: My review of the #GOPDebate 
â€œ(Republican) Party Over Hereâ€ù
http://t.co/OpcKHOl3f5
#DonaldTrump #HillaryClinton #Abortion",,8/7/15 9:09,6.29686E+17,,Central Time (US & Canada)
4340,Mike Huckabee,1,yes,1,Negative,1,Abortion,1,,PatSMarshall,,0,,,"while pro-life nonsense @ the #GOPDebate was not amusing, the notion that #jizzisaperson, could only come from alpha asshat @GovMikeHuckabee",,8/7/15 9:08,6.29685E+17,Transhumanistic Earthling,Vienna
4357,Donald Trump,1,yes,1,Positive,0.6092,Abortion,1,,MsLabuski,,0,,,#Trump: I was born and I'm awesome so no one should have an abortion. #GOPDebate #cantarguewiththefacts,,8/7/15 9:08,6.29685E+17,"Blacksburg, VA",
4423,No candidate mentioned,0.49,yes,0.7,Negative,0.7,Abortion,0.2567,,marspato,,13,,,RT @Path2Enlighten: Shorter #GOPDebate - Dismantle/defund fed govt! let Wall Street run amok! destroy unions! more war! govt forced childbiâ€_,,8/7/15 8:49,6.29681E+17,United States of America,Central Time (US & Canada)
4437,Marco Rubio,1,yes,1,Negative,1,Abortion,1,,missb62,,2,,,RT @PoliticalAnt: #MarcoRubio lied when he said he had never advocated for exceptions to abortion bans. #GOPdebate,,8/7/15 8:49,6.29681E+17,Colorado,Mountain Time (US & Canada)
4496,No candidate mentioned,1,yes,1,Neutral,0.6444,Abortion,1,,giocarlucci,,0,,,On the #GOPDebate the question of abortion it is not a women issue because no woman gets pregnant by herself it is a humanity issue.,,8/7/15 8:49,6.29681E+17,"Miami, (Doral Area) & Panama",Eastern Time (US & Canada)
4588,No candidate mentioned,0.4689,yes,0.6848,Positive,0.6848,Abortion,0.4689,,unclejer1960,,1,,,"RT @TDsVoice: â€œ@peddoc63: Go Carly_Ÿ“¢
Go Carly_Ÿ“¢
Go Carly_Ÿ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/MkoXvDXoPzâ€ù",,8/7/15 8:47,6.2968E+17,Avondale,
4615,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,3ty3,,141,,,"RT @DavePBrown: Just saw some of #GOPDebate. So weird seeing people cheer a dude saying ""I won't let raped women have abortions."" Frickin' â€_",,8/7/15 8:47,6.2968E+17,,Pacific Time (US & Canada)
4641,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.6629,,Conservatively9,,102,,,RT @AmyMek: Now @foxnews has @DWStweets on bashing our Candidates! This Devil says it's Okay to Kill a 7 lb. Baby Just Seconds before birthâ€_,,8/7/15 8:46,6.2968E+17,Missouri,Eastern Time (US & Canada)
4655,Jeb Bush,0.4327,yes,0.6578,Neutral,0.3629,Abortion,0.4327,,courtneysiempre,,169,,,"RT @TheDailyEdge: Jeb Bush: ""I support a culture of life. I also passed the first Stand Your Ground law for those who prefer a culture of dâ€_",,8/7/15 8:46,6.2968E+17,,Atlantic Time (Canada)
4671,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,amyonaboat,,0,,,Planned Parenthood isn't just about abortions so keep your political bullshit away from my health and vagina #sorrynotsorry #GOPDebate,,8/7/15 8:46,6.2968E+17,In the desert ,Pacific Time (US & Canada)
4707,Marco Rubio,1,yes,1,Negative,1,Abortion,1,,PoliticalAnt,,2,,,#MarcoRubio lied when he said he had never advocated for exceptions to abortion bans. #GOPdebate,,8/7/15 8:45,6.2968E+17,,Central Time (US & Canada)
4796,No candidate mentioned,1,yes,1,Positive,0.6387,Abortion,0.3613,,carlofbaltimore,,5,,,"RT @annmariebrok: If you watched the #GOPDebate last night, why not send $5 to @PPFA this morning? https://t.co/8fMW19EWp9 #ReproJustice #Râ€_",,8/7/15 8:44,6.2968E+17,baltimore,Atlantic Time (Canada)
4811,Donald Trump,0.4398,yes,0.6632,Neutral,0.3368,Abortion,0.2234,,shoshboys,,2,,,RT @TruthTeamOne: #GOPDebate Unplanned GOP parenthood ... You're going to have a Trump. http://t.co/6RZMowRG8u,,8/7/15 8:44,6.2968E+17,,
4829,Donald Trump,0.4398,yes,0.6632,Positive,0.3474,Abortion,0.2304,,TrumpIssues,,0,,,".@ppact can sell baby parts for profit, or whatever you want to call it, but Trump can't call a woman a slob. #GOPDebate #PC #Trump2016",,8/7/15 8:44,6.2968E+17,United States Of America,Pacific Time (US & Canada)
4891,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.6771,,AlwaysThinkHow,,0,,,Most shocking #GOPDebate @SouthJewishWman was @GOP would let women die from pregnancy complications bc Mother's don't have Rights,,8/7/15 8:43,6.29679E+17,USA,Pacific Time (US & Canada)
4911,No candidate mentioned,1,yes,1,Negative,1,Abortion,0.6621,,AnnikaMortensen,,0,,,"Why republicans have to be pro life, it makes it hard for people in the 21st century to take them seriously #gop #GOPDebate",,8/7/15 8:43,6.29679E+17,"San Francisco, California",Copenhagen
4927,No candidate mentioned,1,yes,1,Negative,0.686,Abortion,1,,l_brogan59,,5,,,"RT @StevenSinger3: #BATSask does Pro-Life include the lives of school kids or just fetuses? Support public schools?
https://t.co/qjG1hSVqd1â€_",,8/7/15 8:43,6.29679E+17,"newburgh, ny",Eastern Time (US & Canada)
4955,Marco Rubio,1,yes,1,Positive,0.3522,Abortion,1,,bcass41447,,7,,,RT @stephenstephan: Rubio: Basically all life is sacred. #Prolife #GOPDebate,,8/7/15 8:42,6.29679E+17,FLORIDA,Eastern Time (US & Canada)
5015,No candidate mentioned,1,yes,1,Negative,1,Abortion,1,,MsPattenbottom,,0,,,"Unfortunately I wasnt able to take #GOP candidates' #Abortion opinions seriously because their penises got in the way
#GOPDebate #prochoice",,8/7/15 8:41,6.29679E+17,,Central Time (US & Canada)
5065,Mike Huckabee,1,yes,1,Negative,0.6606,Abortion,1,,perry_tweets,,0,,,"Despite what @GovMikeHuckabee and @RickSantorum think, this is not a person #PlannedParenthood #abortion #GOPDebate http://t.co/Cw6wh5TFi5",,8/7/15 8:41,6.29679E+17,Los Angeles,Pacific Time (US & Canada)
5235,No candidate mentioned,1,yes,1,Neutral,1,Abortion,1,,naharef8112,,0,,,"The candidates discuss Planned Parenthood, Roe v. Wade and abortion at the #GOPDebate http://t.co/SQueP9HaF1 http://t.co/N4RsY5VPcpâ€_",,8/7/15 8:38,6.29678E+17,,Riyadh
5246,Scott Walker,0.6705,yes,1,Negative,1,Abortion,0.3636,,SmittyMyBro,,0,,,@SmittyMyBro Their publicly stated beliefs alone are enough to prove just how moon howling batshit crazy these skin jobs are. #GOPDebate,,8/7/15 8:38,6.29678E+17,John Smith AKA Bazooka Joe,Central Time (US & Canada)
5337,No candidate mentioned,1,yes,1,Neutral,1,Abortion,1,,CountryMae,,110,,,RT @comcatholicgrl: Talk pro-life to me #GOPDebate,,8/7/15 8:36,6.29678E+17,,Atlantic Time (Canada)
5395,Scott Walker,0.4178,yes,0.6463,Negative,0.6463,Abortion,0.4178,,SmittyMyBro,,0,,,"""Governor Walker, you've...said you want to make abortion illegal. Even in...rape, incest, or to save the life of the mother""
#GOPDebate",,8/7/15 8:35,6.29677E+17,John Smith AKA Bazooka Joe,Central Time (US & Canada)
5396,Ted Cruz,1,yes,1,Neutral,0.6413,Abortion,0.6739,,chuckyducky669,,88,,,"RT @LilaGraceRose: .@tedcruz talks hard policy for first days of Presidency, including prosecuting illegal activities of abortion giant @PPâ€_",,8/7/15 8:35,6.29677E+17,The Republic of Texas,
5419,No candidate mentioned,1,yes,1,Negative,0.6364,Abortion,1,,rubenaaronvera,,66,,,RT @KristanHawkins: Abortion is the greatest civil rights issue of our time. #GOPDebate,,8/7/15 8:35,6.29677E+17,TX,Central Time (US & Canada)
5430,No candidate mentioned,0.4203,yes,0.6483,Negative,0.6483,Abortion,0.4203,,ItsShoBoy,,2,,,#GOPDebate Reveals @GOP Candidatesâ€™s Terrifying Fantasies About #Abortion http://t.co/GYjq13nW35 #TNTVote #AINF #tlot #p2 #tcot #womenrights,,8/7/15 8:35,6.29677E+17,CALIFORNIA,Pacific Time (US & Canada)
5431,No candidate mentioned,1,yes,1,Neutral,1,Abortion,1,,mounumi,,15,,,RT @sheetalsheth: CAN WE STOP SAYING PRO-LIFE??? We are all for life. ANTI-CHOICE seems more appropriate. #GOPDebate,,8/7/15 8:35,6.29677E+17,Nashville TN,
5464,Scott Walker,1,yes,1,Negative,1,Abortion,0.686,,StevenSinger3,,22,,,RT @DianeRavitch: #GOPDebate Megan should have asked Scott Walker if he would let his own wife die to save unborn child.,,8/7/15 8:34,6.29677E+17,,
5551,John Kasich,0.6667,yes,1,Negative,0.6667,Abortion,1,,slo220,,0,,,2013: Kasich signed into law a budget where rape crisis centers lose public funding if they counseled rape victims abt abortion. #GOPDebate,,8/7/15 8:33,6.29677E+17,,Central Time (US & Canada)
5598,Jeb Bush,0.3923,yes,0.6264,Negative,0.6264,Abortion,0.3923,,Iceydollxy,,31,,,"RT @platypus_shark: Hey, Jeb Bush! You know what prevents abortion? 
All the contraception that Planned Parenthood provides!
#GOPDebate",,8/7/15 8:33,6.29677E+17,,
